mode,n_blocks,ell,lambda_bits,r,run_index,input_seed,fixture_secret_seed,warmups_before_measurement,elapsed_ns,elapsed_ms,success,post_ke_records,wire_bytes,timing_scope,timer,process
BASIC,1,155,,0,20,2026090501,2046093521,5,12472000,12.472,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,21,2026090502,2046093523,5,15933300,15.9333,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,22,2026090503,2046093525,5,13044800,13.0448,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,23,2026090504,2046093527,5,13166900,13.1669,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,24,2026090505,2046093529,5,12379900,12.3799,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,25,2026090506,2046093531,5,12158900,12.1589,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,26,2026090507,2046093533,5,12718900,12.7189,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,27,2026090508,2046093535,5,12929100,12.9291,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,28,2026090509,2046093537,5,12300600,12.3006,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
BASIC,1,155,,0,29,2026090510,2046093539,5,12458200,12.4582,True,6,10082,"in-memory V7 session incl simulated KE derivation and deterministic quantum fixture; excl external KE/QKD, network, Qiskit, PRISM",time.perf_counter_ns,single_process
